,Date,User,Tweet,Hashtags,Location
7380,2022-10-13 15:47:06+00:00,WizMonifaaa,Y’all were in my texts telling me to stop smoking online and talmbout weed and now I work with and for cannabis brands 😮‍💨😭  https://t.co/El8J1GxaA1,,"Atlanta, GA"
7381,2022-10-13 15:47:02+00:00,ConversationCA,Legalizing cannabis led to increased cannabis poisonings in Canadian children. It could get a whole lot worse. https://t.co/7u5gg3UC7e,,Canada
7382,2022-10-13 15:46:43+00:00,420Broadcast,Legalizing cannabis led to increased cannabis poisonings in Canadian children. It could get a whole lot worse. | The Conversation | https://t.co/fmLJ3mKReM,,United Kingdom
7383,2022-10-13 15:45:59+00:00,BraunSugarBunny,"#Legalize AND #decorporatize #cannabis, nationwide and worldwide, NOW! https://t.co/6N9fSV0qPf","['Legalize', 'decorporatize', 'cannabis']","San Diego, CA"
7384,2022-10-13 15:45:45+00:00,SuburbsGal,Wtf is ‘equitable cannabis’? https://t.co/DWwtX9Uluo,,The Burbs 
7385,2022-10-13 15:45:40+00:00,DonPorrero,"#Cannabis #News #Homepage Mayor Adams, Department of Small Business Services Appoint Dasheeda Dawson as Cannabis NYC Founding Director https://t.co/t5a0wqduNk","['Cannabis', 'News', 'Homepage']",Detrás de ti.
7386,2022-10-13 15:45:33+00:00,MrCostaJoao,Helping Hispanics in Cannabis: ‘Let’s Get You Involved in this New Economy’ https://t.co/W1QtGC3g4Q,,Lissabon
7387,2022-10-13 15:45:08+00:00,SXMUrbanView,"Congratulations are in order for @DasheedaDawson!  Mayor Adams, Department of Small Business Services Appoint Dasheeda Dawson as Cannabis NYC Founding Director, learn more below! #FlowerToThePeople #LDFShow @LurieFavors 866-801-TALK
Visit: https://t.co/pfaJQ0pVff","['FlowerToThePeople', 'LDFShow']",
7388,2022-10-13 15:45:03+00:00,LiamJohnOConnor,Will Cannabis Be Legalised In Australia? | Studio 10 https://t.co/7SjQmHgQdv via @YouTube,,PERTH WA. 
7389,2022-10-13 15:45:01+00:00,Firefusion_420,Learn more about the connection between Cannabis and Sports Performance! Blog link in our bio! 🔥🧬 https://t.co/xS4cpQRaPt,,
7390,2022-10-13 15:44:59+00:00,todd_harrison,"🙏 to whoever sent these 🤷‍♂️

🇺🇸 #cannabis 🌿 https://t.co/oqL6LOxNQU",['cannabis'],"New York, USA"
7391,2022-10-13 15:44:30+00:00,CannabisBat,I go to work because my psychiatrist tells me to.,,"Sonoma, CA"
7392,2022-10-13 15:44:23+00:00,rtoptrees,"Say less 😂

#marijuana #cannabis #delta8 #weed #cbd
#kush #ganja #weedlife #weedsmokers
#weedcommunity

https://t.co/OGLpa1qbPL","['marijuana', 'cannabis', 'delta8', 'weed', 'cbd', 'kush', 'ganja', 'weedlife', 'weedsmokers', 'weedcommunity']",
7393,2022-10-13 15:44:05+00:00,MJBAnet,Invest in your #Cannabis Brand. Advertise on #MJADNET https://t.co/wlBoF5qA3i @MJChannelOne @MarijuanaB2B @MJHeadlineNews #MJNews https://t.co/xEvKHz5kbR,"['Cannabis', 'MJADNET', 'MJNews']","Seattle, WA"
7394,2022-10-13 15:43:27+00:00,theemtriagency,Cannabis farmers and growers if you’re hungry and would like to earn more for your craft then you need to reserve your sandwiches with @theemtriagency Sandwich Tour now in Mendocino County #CannabisCommunity #cannabisindustry ##weedsmokers https://t.co/TksvznRXX3,"['CannabisCommunity', 'cannabisindustry', 'weedsmokers']",Los Angeles California
7395,2022-10-13 15:43:24+00:00,TheProspect,"NEW: Last week, Biden pardoned all federal marijuana possession offenses. 

How are Republican cannabis prohibitionists reacting to this news? 

From @gurleygg :

https://t.co/KEVhEoKbL9",,"Washington, D.C."
7396,2022-10-13 15:43:21+00:00,ReinaTheQueer,"Y’all Cartoon Network isn’t going anywhere. It’s just merged with WB. It looks like their focus will be younger children cartoons. 

#CartoonNetworkStudios https://t.co/itUC2oaElL",['CartoonNetworkStudios'],
7397,2022-10-13 15:43:05+00:00,SemperSupra007,now in her eighth month in a Moscow prison. Griner was arrested at a Moscow airport on Feb. 17 for possessing less than a gram of cannabis oil in her baggage. Russia invaded Ukraine seven days later.,,🌎🌍🌏
7398,2022-10-13 15:42:53+00:00,G6Ofv,What a load of b@ll@cks - EVERYTHING you are wearing and using is derived from oil - you don’t even support your own cause by refusing to buy it / wear it. Absolute Hypocrites and NOT ONE OF YOU can or will defend it! Privileged wannabes - stick to cannabis not roads. https://t.co/VwQ0UhlwcV,,"Whitburn, Scotland"
7399,2022-10-13 15:42:48+00:00,alli_vapes,"A recent study published in JAMA Pediatrics, using data from the Population Assessment of Tobacco and Health (PATH) Study, found that the most teens and young adults use cannabis not nicotine when vaping. 

https://t.co/KoKVw4KP9o",,South Carolina 
7400,2022-10-13 15:42:46+00:00,BevnEditor,Charlotte's Web (@charlottesweb) is now the first official #CBD partner for @MLB -- good for baseball for getting out early on this. vast potential for CBD and #cannabis in athletics/sports recovery https://t.co/CcrPAOqLpG,"['CBD', 'cannabis']",Boston
7401,2022-10-13 15:42:32+00:00,connectwithAB,34 years old “expert” with 15 years of hospitality experience and another few years to learn cannabis lounges inside out 🤨 https://t.co/u9bsGXq0uu,,"Toronto, Ontario"
7402,2022-10-13 15:42:10+00:00,quinndupont,"Twitter market research: What do you think would be a cool “extra” for joining a cannabis “club” (DAO) that starts with an NFT purchase and ships a package (w weed) to your doorstep?
-Utilities (custom ashtray, lighter)?
-Digital (custom  NFC smart card, USB)?
-Something else? https://t.co/4VoLjqsU1y",,Planet Earth
7403,2022-10-13 15:42:01+00:00,MusebyClio,"ExtractionTek's Sean Winfield on the creativity of smaller players in cannabis: https://t.co/8z8lTqlIcZ

This piece is part of #HigherCalling, our cannabis Q&amp;A series profiling leaders in the cannabis space. https://t.co/Qod6fhKm7y",['HigherCalling'],
7404,2022-10-13 15:42:00+00:00,SXMUrbanView,Tune in for #FlowerToThePeople with @LurieFavors and @DasheedaDawson! Join them as they discuss new updates from the cannabis industry. 866-801-TALK #LDFShow,"['FlowerToThePeople', 'LDFShow']",
7405,2022-10-13 15:41:49+00:00,TeejSmoothDude,"Anyone interested in a LED Grow Light? It’s worth $1100 and I’m selling for $450. 

Cannabis Growers where y’all at.",,Uptown 
7406,2022-10-13 15:41:39+00:00,Hermitor,"""No expiry date has been determined for this product"".   This is a big problem IMO. I quit smoking cigarettes with cannabis and had documented improved lung function. Current offerings are harsh and as acrid as cigarette smoke across all price points.   It needs to be determined. https://t.co/aH4BZVSpaq",,"Ryerson, Ontario, Canada"
7407,2022-10-13 15:41:30+00:00,WayeScientist,"An article published today by @edqm_news about the dried cannabis monograph:

https://t.co/tMnpl9Ep6D https://t.co/TzoSk9nM9U",,"Ottawa, Ontario, Canada"
7408,2022-10-13 15:41:26+00:00,MJBizDaily,STORY: Voters in #Maryland appear likely to approve the cultivation and sale of adult-use #cannabis in the #midtermelections next month. https://t.co/RAeHJuPB1b,"['Maryland', 'cannabis', 'midtermelections']",Denver CO
7409,2022-10-13 15:41:25+00:00,NovaleeTito,69% of New Zealanders support the decriminalization or legalization of cannabis. Join us to call on the New Zealand Government to overturn cannabis possession and decriminalise cannabis possesion and use. https://t.co/nZpxK1Euf3 via @actionstation,,Home
7410,2022-10-13 15:41:19+00:00,_ReportWire,Which states protect employees from cannabis tests?  https://t.co/5BZcLxCbQE,,"Los Angeles, CA"
7411,2022-10-13 15:41:11+00:00,BlueNovaTech,"Blue Nova Technology, LLC - Elixir Health Application / Cannabis #LightLifePlatform #ThursdayMotivation #SaaS #B2B #CyberSecurity #AI #Networking #FinTech #Management #Innovation #Technology #Ecommerce #StartUp #SmallBusiness #Business #BusinessProposal  https://t.co/lnAZzaoeRD","['LightLifePlatform', 'ThursdayMotivation', 'SaaS', 'B2B', 'CyberSecurity', 'AI', 'Networking', 'FinTech', 'Management', 'Innovation', 'Technology', 'Ecommerce', 'StartUp', 'SmallBusiness', 'Business', 'BusinessProposal']","Chicago, IL"
7412,2022-10-13 15:41:10+00:00,maduusm,branco always https://t.co/5QCeOHPOoB,,"Belém, Brasil"
7413,2022-10-13 15:40:27+00:00,GreenPageNews,"Ignore the government’s bullshit about “we’re working on it and we need more time.”  The government has destroyed the economy.  #Inflation is out of control.  We will have a long and painful #recession caused by government stupidity and corruption.  But, #cannabis will be fine.","['Inflation', 'recession', 'cannabis']",California
7414,2022-10-13 15:40:16+00:00,MJBAnet,#California Attorney General Bonta Announces Eradication of Nearly One Million Cannabis Plants as Part of Interagency Effort to Combat Illegal Market https://t.co/UgrdZOGbb4 via #MJNews,"['California', 'MJNews']","Seattle, WA"
7415,2022-10-13 15:39:35+00:00,MJBAnet,"Mayor Adams, Department of Small Business Services Appoint Dasheeda Dawson as Cannabis NYC Founding Director https://t.co/YugHvQao7l via #MJNews #SocialEquity","['MJNews', 'SocialEquity']","Seattle, WA"
7416,2022-10-13 15:39:13+00:00,DewHealthy,"Unleash the Power of your Body’s #NaturalHealing Capabilities and Stimulate Optimal #Health

WATCH the Videos at https://t.co/MjDx6d3Rqv 🎯

#CBD #cbdoil #cbdlife #Hemp #Cannabis #PainRelief #Epilepsy #NaturesMedicine #NaturalHealth #SelfCare #Wellness #Anxiety #MentalHealth https://t.co/E5MsQV9Tlf","['NaturalHealing', 'Health', 'CBD', 'cbdoil', 'cbdlife', 'Hemp', 'Cannabis', 'PainRelief', 'Epilepsy', 'NaturesMedicine', 'NaturalHealth', 'SelfCare', 'Wellness', 'Anxiety', 'MentalHealth']","Mesa, AZ"
7417,2022-10-13 15:39:12+00:00,isthatlegal,"Spotlight Series: Kyle Patrick Judge, Vice President, Manage Liability, Cannabis &amp; Transaction Risk at HUB International https://t.co/OVAqHQ1YsN | by @burnslev",,JDSupra.com
7418,2022-10-13 15:39:12+00:00,rtoptrees,"Congresswoman Calls On Biden To Let D.C. Legalize Marijuana Sales And Grant Clemency Locally

#marijuana #cannabis #delta8 #weed #cbd
#kush #ganja #weedlife #weedsmokers
#weedcommunity

https://t.co/qdZZzquviD","['marijuana', 'cannabis', 'delta8', 'weed', 'cbd', 'kush', 'ganja', 'weedlife', 'weedsmokers', 'weedcommunity']",
7419,2022-10-13 15:39:07+00:00,_ultranoob,do you also consume cannabis? is what my father asked in the middle of the fckin day. how could I not smile and answer him already,,"Mumbai, India"
7420,2022-10-13 15:39:01+00:00,soulphoodie,Gwinn brothers become Florida’s first Black medical cannabis licensees https://t.co/98A7d15srb via @leafly https://t.co/t3ZLH1izdc,,S. Florida ✈️
7421,2022-10-13 15:38:41+00:00,1937CBD,Which states protect employees from cannabis tests?  #cbd #hemp #news https://t.co/Hs35rfVxai,"['cbd', 'hemp', 'news']",
7422,2022-10-13 15:38:35+00:00,MrCostaJoao,Portland’s Cannabis Program Announces Leadership Change https://t.co/culF3yZAbW,,Lissabon
7423,2022-10-13 15:38:28+00:00,Tank_Lev,No one deserves to be in jail for cannabis!,,
7424,2022-10-13 15:37:36+00:00,njmst14,Is Cannabis Performance-Enhancing for Athletes? | Project CBD. Help out body’s heal and stay healthy  https://t.co/sH5VVYVcgv,,denver
7425,2022-10-13 15:37:31+00:00,BordiJohan,STOP CANNABIS TABOU !!!!,,
7426,2022-10-13 15:37:24+00:00,JamesSeldon,"First I waketh.
Then I baketh.",,"Kamloops, BC, Canada"
7427,2022-10-13 15:37:04+00:00,stockexamen,Cannabis ETFs Trending Up to Start Q4 - Yahoo Finance https://t.co/pj9llgYAXd,,Worldwide Coverage
7428,2022-10-13 15:36:59+00:00,MarijuanaB2B,"Mayor Adams, Department of Small Business Services Appoint Dasheeda Dawson as Cannabis NYC Founding Director https://t.co/SErqjG4VK7 via @MJBAnet",,WA
7429,2022-10-13 15:36:44+00:00,CannabisChris6,"The Parkland murdering scumbag deserves to have Sparky come out of retirement, but 23 hours per day in a super max will have to suffice.",,MI/F
7430,2022-10-13 15:36:43+00:00,twoclickschris,this is why you need to do a little bit of SEO before you start a cannabis business. a few years in and Google still hasn't figured out the brand. https://t.co/cqt4RPao0g,,🍑 Road down by the River.
7431,2022-10-13 15:36:34+00:00,MJHeadlineNews,"#MJNews New post: Mayor Adams, Department of Small Business Services Appoint #Dasheeda Dawson as Cannabis #NYC Founding Director https://t.co/ynFY3S2Cdt","['MJNews', 'Dasheeda', 'NYC']","Seattle, WA"
7432,2022-10-13 15:36:11+00:00,Legal_Alerts,"Spotlight Series: Kyle Patrick Judge, Vice President, Manage Liability, Cannabis &amp; Transaction Risk at HUB International https://t.co/FskqgkzfkI | by @burnslev",,JDSupra.com
7433,2022-10-13 15:36:01+00:00,NYCannabistimes,"We will be adding the link in the bio give me a few minutes proud to sponsor my brother from another mothers event! 

https://t.co/SL2CdBhxBz @ Uranus, Seventh Planet from the Sun https://t.co/fofnLIKk91",,"Washington Heights, Manhattan"
7434,2022-10-13 15:35:41+00:00,hempnewsonline,Cannabis countdown: 3 big headlines moving pot stocks this week https://t.co/0dIA5SWPEe #cannabisnews,['cannabisnews'],
7435,2022-10-13 15:35:14+00:00,420JobsCareers,JOB POSTING: Grower for Marijuana Producer in Aliso Viejo California... [ Submit Your Resume and Apply Now &gt; https://t.co/UQBTYU5CNE ] #Jobs #Careers #Marijuana #Cannabis #Hemp #CBD #Job #Career #Employment #JobBoard #JobHunt #JobSearch #HiringNow,"['Jobs', 'Careers', 'Marijuana', 'Cannabis', 'Hemp', 'CBD', 'Job', 'Career', 'Employment', 'JobBoard', 'JobHunt', 'JobSearch', 'HiringNow']",United States
7436,2022-10-13 15:35:03+00:00,SasquatchInABag,"'I was OK one minute... the next I was waking up at 3am': Wedding guest tells how she passed out after eating cupcakes secretly laced with cannabis as reception descended into chaos and left two people in hospital
via https://t.co/Y7QqGbaj5c https://t.co/UjVbbrrAUE",,Plague Island 
7437,2022-10-13 15:35:03+00:00,vcstar,"The Ojai City Council punted the decision to allow up to three cannabis lounges on Tuesday.

 https://t.co/DPUbjDTdPf",,"Ventura County, CA"
7438,2022-10-13 15:34:16+00:00,ConsumerLaw,"Spotlight Series: Kyle Patrick Judge, Vice President, Manage Liability, Cannabis &amp; Transaction Risk at HUB International https://t.co/oGDC3bakPV | by @burnslev",,JDSupra.com
7439,2022-10-13 15:34:08+00:00,Andrew_DeAngelo,The walls of federal cannabis prohibition are crumbling but this is no time to be complacent. Always apply more pressure after small victories. That’s the only way to get to big victories.,,"Oakland, CA "
7440,2022-10-13 15:33:53+00:00,cannaadvisors,"In Germany this weekend? See Brian Hart speak at Lito Law Academy 10/15 - 16 in Cologne! https://t.co/ORZpHmMMKy

#cannabis #marijuana #dispensary #420 #cannabisbusiness #cannabisindustry #cannabisevents #litolaw #litolawacademy #germany #deutschland #cologne #retailcannabis #thc","['cannabis', 'marijuana', 'dispensary', 'cannabisbusiness', 'cannabisindustry', 'cannabisevents', 'litolaw', 'litolawacademy', 'germany', 'deutschland', 'cologne', 'retailcannabis', 'thc']","Boulder, CO and New York, NY"
7441,2022-10-13 15:33:38+00:00,RNNext,Medical Cannabis Review Panel to Meet (MN Dept of Health public meeting) https://t.co/41ukgUMStl,,
7442,2022-10-13 15:33:00+00:00,SparkleRashay,I really wanna get into the cannabis industry,,United States
7443,2022-10-13 15:32:46+00:00,crnfmradio,#NowPlaying This Is My Masterpiece by Kid Cannabis https://t.co/mP4KMejfSr,['NowPlaying'],"Oklahoma City, OK"
7444,2022-10-13 15:32:36+00:00,TheSeshRoom,"Quick Scoop before the Live Stream TODAY at 2pm EST!!!

Tune Into TheSeshRoom710 on Twitch!!! Lets Sesh It Up!

#420 #710 #twitch #twitchstreamer #CannabisCommunity #420allday #weed #weedsmokers #420community #cannabis #rosin #dabs https://t.co/R5gOVxpED3","['twitch', 'twitchstreamer', 'CannabisCommunity', '420allday', 'weed', 'weedsmokers', '420community', 'cannabis', 'rosin', 'dabs']",The Moon
7445,2022-10-13 15:32:33+00:00,MrCostaJoao,"Spotlight Series: Kyle Patrick Judge, Vice President, Manage Liability, Cannabis &amp; Transaction Risk at HUB International - JD Supra https://t.co/WARn7inTSY",,Lissabon
7446,2022-10-13 15:32:07+00:00,RRli18,"#Other
#FinancialMarkets 
#Neutral
2022/10/13 23:56
Cannabis Stock News - Curaleaf  ( CSE: CURA )  Relocates Deerfield, IL Dispensary and Opens Doors to Adult-Use Customers
https://t.co/pioekM9q8J","['Other', 'FinancialMarkets', 'Neutral']",
7447,2022-10-13 15:32:05+00:00,SpecGradeLED,"""The grow equipment industry is due for a technological revolution—through app integration—that would bring it on par with other industries.""

#cannabis #Agtech #greenhouse #horticulture #verticalfarming #controlledenvironmentag #indoorfarming https://t.co/5HHJsToB6y","['cannabis', 'Agtech', 'greenhouse', 'horticulture', 'verticalfarming', 'controlledenvironmentag', 'indoorfarming']","Columbus, OH"
7448,2022-10-13 15:31:36+00:00,Daniboy_CFC,Dasheeda Dawson is appointed Cannabis NYC Founding Director by Mayor Adams and the Department of Small Business Services https://t.co/dYdGO9KfsM,,World Wide
7449,2022-10-13 15:31:28+00:00,eventhi_io,"Blunt Brunch Las Vegas
We cannot wait to bring over 200+ women in cannabis together for an afternoon of networking, brunch and empowering conversations with our sponsors and guests!
https://t.co/2VtG39q91W",,San Diego
7450,2022-10-13 15:31:25+00:00,localweedXYZ,"https://t.co/11c4XVEYHb
DM before your order for a chance at a discount coupon!
🇨🇦🇨🇦🌿🌿
#canadian #cannabis #weed #stoner #stonerlife https://t.co/Ikpd7fdiVg","['canadian', 'cannabis', 'weed', 'stoner', 'stonerlife']",Canada
7451,2022-10-13 15:31:05+00:00,amanda_fg88,"Wiiiiit?! Abigail loves peel off masks just now so grabbed loads of them not really paying attention. Putting her birthday box together from Chloe &amp; one says Cannabis peel off?! Thinking this is not 11 year old appropriate 🙈🤷‍♀️🤣
Also how the fuck did I not notice in the shop🙈🤷‍♀️ https://t.co/e1Gt1KBkEV",,"Glasgow, Scotland"
7452,2022-10-13 15:30:44+00:00,Luna_Pomp,"#PoshCoin offers the best solution for eliminating the issues in the #cannabis sector for having a hassle-free cannabis trade. 
@poshcoin_pscn
 
TG: https://t.co/z42gxgjEWX

Discord: https://t.co/9sr106nJLI https://t.co/OY2nSsL2F0","['PoshCoin', 'cannabis']",
7453,2022-10-13 15:30:17+00:00,ThatFellaDanny,"Did I miss something?

Did POTUS issue an EO rescheduling cannabis?
Or does she just not understand the pardon that was recently issued? https://t.co/hCRbhTQs0S",,
7454,2022-10-13 15:30:16+00:00,_ReportWire,Further Media Reports Suggest Australian Medical Cannabis Going South https://t.co/qfuX4S9UwV,,"Los Angeles, CA"
7455,2022-10-13 15:30:07+00:00,wsucahnrs,"It's legal to grown #cannabis in many states, including Wash., but growing techniques can still date back to secretive times when cannabis was contraband. A #WSU researcher developed research-based methods that anyone can follow. https://t.co/HbEElpUuHD","['cannabis', 'WSU']","Pullman, Washington"
7456,2022-10-13 15:30:07+00:00,420laws,"Spotlight Series: Kyle Patrick Judge, Vice President, Manage Liability, Cannabis &amp; Transaction Risk at HUB International https://t.co/Ph4L5uQeSL",,JDSupra.com
7457,2022-10-13 15:30:05+00:00,DoubleCannabis,Where's DD? Spotted at the sunny Sage Shop in Omak! Where will our stickers pop up next? 🌻Tag us #doubledeliciouswa if you have any DD sticker fun of your own 💕 @sageshop_omakwa https://t.co/IoO9Ba6DmB,['doubledeliciouswa'],
7458,2022-10-13 15:30:02+00:00,CloudLIMS,"Read our article published in Analytical Cannabis to learn about the important factors you must consider to avoid making regulatory, operational, &amp; financial mistakes when setting up a #cannabisextraction facility. https://t.co/WnJucUnzz0  #regulatorycompliance #cannabinoids","['cannabisextraction', 'regulatorycompliance', 'cannabinoids']","Wilmington, DE"
7459,2022-10-13 15:30:00+00:00,GrownCreations,"💚
I made a cannabis SALVE that has been tangibly helping people

      It started as something for a Friend with arthritis and joint pain in his hands 
 And with this he has reduced the amount of otc pharmaceuticals he has to take
1/3 https://t.co/3i1Lznpa54",,
7460,2022-10-13 15:29:54+00:00,vaheg4,Devon Gran in hospital after eating cannabis cupcakes at wedding https://t.co/qy44Tk6Nkd,,
7461,2022-10-13 15:29:49+00:00,vapeband,"Identify and Protect w/ The Cartridge @vapeband®

#ShutterBuds #Mmemberville #CannabisCommunity  #StonerFam #mmj #marijuana #cannabis #cannabisnews #smokeweed #weed #cannabisculture #weedsmokers #growyourown #Hemp #Homegrown https://t.co/WRpmQm9f1o","['ShutterBuds', 'Mmemberville', 'CannabisCommunity', 'StonerFam', 'mmj', 'marijuana', 'cannabis', 'cannabisnews', 'smokeweed', 'weed', 'cannabisculture', 'weedsmokers', 'growyourown', 'Hemp', 'Homegrown']","Long Island, NY USA"
7462,2022-10-13 15:29:43+00:00,WaVyDaVy69,A User’s Guide To Cannabis As a Psychedelic Medicine w/ Ryan Sprague https://t.co/qg7yyLsZl5 via @YouTube,,"Aqua, Florida, USA"
7463,2022-10-13 15:29:20+00:00,HerrbaHemp,Thanks for following me on Twitter. Check out my Store on https://t.co/0uwKJ9Fyut see what I'm up to! #hemp #cannabis #cannabiscommunity #hempoil #weed #marijuana #cannabisculture #cbdproducts #hempoil #love #vegan,"['hemp', 'cannabis', 'cannabiscommunity', 'hempoil', 'weed', 'marijuana', 'cannabisculture', 'cbdproducts', 'hempoil', 'love', 'vegan']",
7464,2022-10-13 15:29:10+00:00,seedsmanrep,Visit https://t.co/QjHW0GiXxG for #cannabis seeds  || Costa Rican president follows through on pledge with cannabis draft law - Marijuana Business Daily https://t.co/1EmxwdHByl -- #kush #og #haze #thc #rso #weed #smokers #growers #ganja #marijuana #cannabisseeds #cannabiscomm…,"['cannabis', 'kush', 'og', 'haze', 'thc', 'rso', 'weed', 'smokers', 'growers', 'ganja', 'marijuana', 'cannabisseeds', 'cannabiscomm']",uk
7465,2022-10-13 15:28:47+00:00,RootzMWC,"OKC Live Flower Menu at Rootz Cannabis in Midwest City.

https://t.co/EPvTn7I57u

#Cannabis #OKIECANNABIS #OklahomaCannabis #CannabisBusiness #cannabisindustry #CannabisCommunity #CannabisNews","['Cannabis', 'OKIECANNABIS', 'OklahomaCannabis', 'CannabisBusiness', 'cannabisindustry', 'CannabisCommunity', 'CannabisNews']","Midwest City, OK"
7466,2022-10-13 15:28:25+00:00,Shrooms900,"Safe cannabis co.
High potency.lab tested https://t.co/KXRsBhZV7H",,United States
7467,2022-10-13 15:28:23+00:00,IFilmFeatures,"Everyone should have a Cannabis Stock in their portfolio, our pick is:

AmericanCannabisCompany $AMMJ

At this price we recommend everyone buy up everything you can get under $.20 

within 6 months you should be looking at $1.00 price range.
#CannabisStocks https://t.co/RiYE4gjDdf",['CannabisStocks'],United States
7468,2022-10-13 15:27:19+00:00,dev_drugs,"#OC24 
#Cannabis bad when saving interests of the poor, but good when serving economic interests of state and corporate business @RusengaClemence","['OC24', 'Cannabis']",
7469,2022-10-13 15:27:01+00:00,Hoon_Lounge,"It’s okay.

#cannabis https://t.co/NhqVRIrtrS",['cannabis'],"Arizona, USA"
7470,2022-10-13 15:26:55+00:00,GrpTripura,"Today  (13/10/20220),  Agartala GRPS seized 7.5 KG dry cannabis from the  bag of one paasenger. The person has been arrested and a specific case under appropriate sections of NDPS Act has been registered against him.
@Tripura_Police https://t.co/x6gqNckpRM",,"Tripura, India"
7471,2022-10-13 15:26:47+00:00,MMPconnection,"#cannabiscommunity #marijuana #cannabis Suspect breaks into Savannah CBD shop through ceiling SAVANNAH, Ga. (WTOC) - Many people don’t expect to be a victim of theft.This is not what the owners of Hemp Leaf CBD imagined it would look like if it did https://t.co/JSwt3RxOT9 https://t.co/icmNgV3k8Q","['cannabiscommunity', 'marijuana', 'cannabis']",
7472,2022-10-13 15:26:45+00:00,MMPconnection,"#cannabiscommunity #marijuana #cannabis Travis Barker’s Overpriced CBD Skincare Line Is Not Impressing Kardashian Fans 
        
Travis Barker has long been a member of the Kardashian family’s inner circle, even before his romance with Kourtney https://t.co/XQiA7cfL6S https://t.co/Oxv6eOUItv","['cannabiscommunity', 'marijuana', 'cannabis']",
7473,2022-10-13 15:26:43+00:00,MMPconnect,"#cannabis #marijuana #thc #cannabiscommunity How Could CBD Gummies Help With Pain Relief 

        At this stage, you have likely come across CBD oil or CBD products. You might have seen an advertisement online, or perhaps someone you know has https://t.co/X22yCjxTYL https://t.co/zP44ClcH6i","['cannabis', 'marijuana', 'thc', 'cannabiscommunity']",
7474,2022-10-13 15:26:26+00:00,OhioGreenTeam,"What would you do if the version of yourself that exists 30 years from now had the ability to inform your decisions today? Smoke #Cannabis, duh. 👏👏👏

#CannabisCures #MMJ #GreenTeamDoctors #Legalize #MarijuanaDispensaries #Marijuana #THC #CBD https://t.co/Tc5AmOdKP1","['Cannabis', 'CannabisCures', 'MMJ', 'GreenTeamDoctors', 'Legalize', 'MarijuanaDispensaries', 'Marijuana', 'THC', 'CBD']",Throughout Ohio via Telemed!
7475,2022-10-13 15:26:22+00:00,JoyCannabis,Thoughts? https://t.co/dnvswpQoPj,,Canada
7476,2022-10-13 15:26:12+00:00,UniCannabisBlog,"Terpenes give cannabis its distinct aromas and flavors. I spent a lot of time putting together a guide for you guys so you know what you're getting! 😁😍

https://t.co/6Zege33zlQ

#mmemberville #CannabisCommunity #cannabisculture #420Life #420community #weedlife #sndl #potstocks https://t.co/LgFBVvfQFd","['mmemberville', 'CannabisCommunity', 'cannabisculture', '420Life', '420community', 'weedlife', 'sndl', 'potstocks']","Indianapolis, IN"
7477,2022-10-13 15:26:02+00:00,MarijuanaB2B,Award-Winning Marijuana Brand Escape Artists Launches Pharmaceutical-Grade Cannabis Lotions Nationwide https://t.co/Y4J8x4ehGZ via @MJBAnet,,WA
7478,2022-10-13 15:25:36+00:00,cannabisseeds_,The Emerald Mirror https://t.co/2L8d7Q8BnG,,
7479,2022-10-13 15:25:32+00:00,CannabisForAll,THIS THIS THIS THIS THIS. https://t.co/4IScXILcTi,,🌳AP🌞FL🌳
7480,2022-10-13 15:25:11+00:00,SinaraiP,"Last Standing Picture of my Cannabis plant, The Green Lady, who was embracing her own fall colors! And then of course the harvest :) a few lbs worth, not sure of exact amount yet, need to clean a few things up.

 Sylvaneth = 🤬

#cannabis #CannabisCommunity #warhammercommunity https://t.co/uMfIBTxuP5","['cannabis', 'CannabisCommunity', 'warhammercommunity']",
7481,2022-10-13 15:25:02+00:00,hopegrown,"In 2009 my family went public about using cannabis to treat my son Joey’s autism symptoms. I knew I needed a supportive medical team, but most of all, I needed legal counsel by my side at all times to address state laws...#medicalcannabis #autism https://t.co/otCHhmgmrk https://t.co/TKNCR8MfPT","['medicalcannabis', 'autism']",All Medical Marijuana States
7482,2022-10-13 15:25:00+00:00,shall1432,"🚨🚨🚨
$TXTM about to turn 🟢🟢
#TXTMTribe #cannabis #CBD #hemp #cannabisStock https://t.co/GNwuotaqaD","['TXTMTribe', 'cannabis', 'CBD', 'hemp', 'cannabisStock']","Boynton Beach, FL"
7483,2022-10-13 15:24:42+00:00,Cannabis_Voter,"""The governors most sympathetic to the president’s goal of pardoning those with nonviolent marijuana offenses are way ahead of him, having wiped records or set up systems for people to get their convictions expunged as state lawmakers legalized weed.""

https://t.co/hMbsDfNKqD",,
7484,2022-10-13 15:24:34+00:00,MrCostaJoao,"Oregon Detectives Demolish 113 Illicit Cannabis Greenhouses, Issue $1.2M in Fines - Cannabis Business Times https://t.co/eDWGRjrn3A",,Lissabon
7485,2022-10-13 15:24:23+00:00,mfldotcom,Cannabis Concentrates and Their (Scary) Effect on the Teenage Brain https://t.co/u73IzYCXSK,,"New Jersey, USA"
7486,2022-10-13 15:24:13+00:00,9Breakingnew,Wedding guest tells how she passed out after eating cupcakes secretly laced with cannabis https://t.co/DhWgaXFWiz,,United States
